name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,sunrise,sunset
"15135, USA",2024-04-11T19:00:00,15.5,15.5,14.6,94.37,0,61.3,rain,0,0,22.7,7.6,110.6,1001,99.7,5.5,88,0.3,1,10,"Rain, Overcast",rain,,6:46:15,19:54:45
"15135, USA",2024-04-11T20:00:00,14.9,14.9,14.7,98.72,0,61.3,rain,0,0,23.4,7.9,90,1000,100,2.4,31,0.1,0,10,"Rain, Overcast",rain,,6:46:15,19:54:45
"15135, USA",2024-04-11T21:00:00,14.6,14.6,14.4,98.72,0,61.3,rain,0,0,20.2,6.8,95.9,1000,100,2.4,21,0.1,0,10,"Rain, Overcast",rain,,6:46:15,19:54:45
"15135, USA",2024-04-11T22:00:00,14.3,14.3,14.2,99.35,0,61.3,rain,0,0,17.3,5.4,101.7,999,100,2.3,10,0,0,10,"Rain, Overcast",rain,,6:46:15,19:54:45
"15135, USA",2024-04-11T23:00:00,14,14,13.9,99.35,0,61.3,rain,0,0,14,4.3,107.6,999,100,2.3,0,0,0,10,"Rain, Overcast",rain,,6:46:15,19:54:45
"15135, USA",2024-04-12T00:00:00,14,14,13.9,99.35,0,61.3,rain,0,0,13.7,4.3,162.5,999,100,1.7,0,0,0,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T01:00:00,14,14,13.9,99.35,0,61.3,rain,0,0,13.3,4.3,217.3,998,100,1,0,0,0,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T02:00:00,14,14,13.9,99.35,0,61.3,rain,0,0,13,4.3,272.2,998,100,0.4,0,0,0,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T03:00:00,12.5,12.5,12.2,98.05,0,71,rain,0,0,19.1,7.6,290.4,998,100,7.3,0,0,0,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T04:00:00,11.1,11.1,10.5,96.09,0,71,rain,0,0,24.8,11.2,308.7,999,100,14.2,0,0,0,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T05:00:00,9.6,7.4,8.8,94.75,0,71,rain,0,0,31,14.4,326.9,999,100,21.1,0,0,0,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T06:00:00,9.2,7,8.3,94.1,0,71,rain,0,0,29.5,14,332.2,999,100,21.4,0,0,0,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T07:00:00,8.7,6.5,7.9,94.72,0,71,rain,0,0,27.7,13.3,337.5,1000,100,21.6,0,0,0,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T08:00:00,8.3,6.1,7.4,94.06,0,71,rain,0,0,26.3,13,342.8,1000,100,21.9,0,0,0,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T09:00:00,7.6,4.8,6.6,93.38,0,67.7,rain,0,0,30.6,15.8,341.5,1000,100,22.5,4,0,0,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T10:00:00,7,3.7,5.8,92.07,0,67.7,rain,0,0,34.9,18.4,340.3,1001,100,23.1,9,0,0,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T11:00:00,6.3,2.5,5,91.39,0,67.7,rain,0,0,39.2,21.2,339,1001,100,23.7,13,0,0,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T12:00:00,5.3,1.3,4.2,92.61,0,67.7,rain,0,0,40.3,20.5,336,1001,100,15.8,36,0.1,0,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T13:00:00,4.3,0.2,3.4,93.87,0,67.7,rain,0,0,41.4,19.4,333.1,1002,100,8,59,0.2,1,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T14:00:00,3.3,-1,2.6,95.16,0.6,67.7,rain,0,0,42.5,18.7,330.1,1002,100,0.1,82,0.3,1,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T15:00:00,3.1,-1.2,2.5,95.83,0,61.3,rain,0,0,42.1,18.7,328.2,1003,100,0.1,69,0.2,1,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T16:00:00,3,-1.3,2.3,95.15,0,61.3,rain,0,0,41.8,18.7,326.2,1003,100,0,57,0.2,1,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T17:00:00,2.8,-1.6,2.2,95.82,0,61.3,rain,0,0,41.4,18.7,324.3,1004,100,0,44,0.2,0,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T18:00:00,2.8,-1.5,2.2,95.82,0,61.3,rain,0,0,40.7,18.4,319.5,1005,100,0,36,0.1,0,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T19:00:00,2.7,-1.6,2.2,96.51,0,61.3,rain,0,0,40.3,18,314.7,1005,100,0,29,0.1,0,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T20:00:00,2.7,-1.5,2.2,96.51,0.1,61.3,rain,0,0,39.6,17.6,309.9,1006,100,0,21,0.1,0,10,"Rain, Overcast",rain,,6:44:43,19:55:46
"15135, USA",2024-04-12T21:00:00,2.5,-1.6,1.9,95.81,0,22.6,,0,0,38.9,16.6,303.7,1006,100,0,14,0.1,0,10,Overcast,cloudy,,6:44:43,19:55:46
"15135, USA",2024-04-12T22:00:00,2.2,-1.9,1.7,96.49,0,22.6,,0,0.1,38.2,15.8,297.5,1006,100,0,7,0,0,10,Overcast,cloudy,,6:44:43,19:55:46
"15135, USA",2024-04-12T23:00:00,2,-2,1.4,95.8,0,22.6,,0,0.1,37.4,14.8,291.3,1006,100,0,0,0,0,10,Overcast,cloudy,,6:44:43,19:55:46
"15135, USA",2024-04-13T00:00:00,1.8,-2.3,1.2,95.79,0,22.6,,0,0.2,38.5,15.1,289.5,1006,100,0,0,0,0,10,Overcast,cloudy,,6:43:11,19:56:48
"15135, USA",2024-04-13T01:00:00,1.5,-2.8,1,96.47,0,22.6,,0,0.2,40,15.8,287.6,1005,100,0,0,0,0,10,Overcast,cloudy,,6:43:11,19:56:48
"15135, USA",2024-04-13T02:00:00,1.3,-3.1,0.8,96.47,0.1,22.6,"rain,snow",0,0.3,41,16.2,285.8,1005,100,0,0,0,0,10,Overcast,cloudy,,6:43:11,19:56:48
"15135, USA",2024-04-13T03:00:00,1.1,-3.4,0.7,97.16,0,16.1,,0,0.5,42.1,16.9,284.7,1005,100,0,0,0,0,10,Overcast,cloudy,,6:43:11,19:56:48
"15135, USA",2024-04-13T04:00:00,0.9,-3.8,0.5,97.16,0,16.1,,0,0.8,43.2,17.6,283.5,1005,100,0.1,0,0,0,10,Overcast,fog,,6:43:11,19:56:48
"15135, USA",2024-04-13T05:00:00,0.7,-4.2,0.4,97.86,0,16.1,,0,1,44.3,18.4,282.4,1005,100,0.1,0,0,0,10,Overcast,fog,,6:43:11,19:56:48
"15135, USA",2024-04-13T06:00:00,0.6,-4.3,0.3,97.85,0,16.1,,0,1.3,44.3,18.7,281.8,1005,100,0.1,3,0,0,10,Overcast,fog,,6:43:11,19:56:48
"15135, USA",2024-04-13T07:00:00,0.5,-4.6,0.1,97.15,0,16.1,,0,1.6,44.3,19.4,281.3,1006,100,0.1,7,0,0,10,Overcast,fog,,6:43:11,19:56:48
"15135, USA",2024-04-13T08:00:00,0.4,-4.8,0,97.14,1.3,16.1,"rain,snow",0.8,1.9,44.3,19.8,280.7,1006,100,0.1,10,0,0,10,Overcast,fog,,6:43:11,19:56:48
"15135, USA",2024-04-13T09:00:00,0.6,-4.7,0.2,97.15,0,19.4,,0,1.9,44.3,20.9,280.4,1006,100,0.5,70,0.3,1,10,Overcast,fog,,6:43:11,19:56:48
"15135, USA",2024-04-13T10:00:00,0.9,-4.4,0.4,96.46,0,19.4,,0,1.9,43.9,22,280.1,1007,100,0.8,129,0.5,1,10,Overcast,fog,,6:43:11,19:56:48
"15135, USA",2024-04-13T11:00:00,1.1,-4.3,0.6,96.46,0,19.4,,0,1.9,43.9,23,279.8,1007,100,1.2,189,0.7,2,10,Overcast,cloudy,,6:43:11,19:56:48
"15135, USA",2024-04-13T12:00:00,1.7,-3.5,0.7,93.07,0,19.4,,0,1.6,42.8,23,281.4,1007,100,1.5,303,1.1,3,10,Overcast,cloudy,,6:43:11,19:56:48
"15135, USA",2024-04-13T13:00:00,2.2,-2.9,0.9,91.11,0,19.4,,0,1.4,41.4,23,283.1,1008,100,1.8,417,1.5,4,10,Overcast,cloudy,,6:43:11,19:56:48
"15135, USA",2024-04-13T14:00:00,2.8,-2.1,1,87.94,0.6,19.4,rain,0,1.1,40.3,23,284.7,1008,100,2.1,531,1.9,5,10,Overcast,cloudy,,6:43:11,19:56:48
"15135, USA",2024-04-13T15:00:00,2.6,-2.3,0.8,87.92,0,32.3,,0,1,41.8,22.7,284.2,1008,100,2.4,505,1.8,5,10,Overcast,cloudy,,6:43:11,19:56:48
"15135, USA",2024-04-13T16:00:00,2.4,-2.6,0.7,88.53,0,32.3,,0,0.8,43.2,22.7,283.6,1009,100,2.8,478,1.7,5,10,Overcast,cloudy,,6:43:11,19:56:48
"15135, USA",2024-04-13T17:00:00,2.2,-2.8,0.5,88.52,0,32.3,,0,0.7,44.6,22.3,283.1,1009,100,3.1,452,1.6,5,10,Overcast,cloudy,,6:43:11,19:56:48
"15135, USA",2024-04-13T18:00:00,1.6,-3.4,0.3,91.07,0,32.3,,0,0.8,46.4,20.9,281.6,1010,100,2.1,334,1.2,3,10,Overcast,cloudy,,6:43:11,19:56:48
"15135, USA",2024-04-13T19:00:00,1.1,-3.9,0.2,93.71,0,32.3,,0,0.9,47.9,19.8,280.1,1010,100,1.2,216,0.8,2,10,Overcast,cloudy,,6:43:11,19:56:48
"15135, USA",2024-04-13T20:00:00,0.5,-4.4,0,96.44,0,32.3,,0,1,49.7,18.4,278.6,1011,100,0.2,98,0.4,0,10,Overcast,fog,,6:43:11,19:56:48
"15135, USA",2024-04-13T21:00:00,0.5,-4.4,-0.1,95.75,0,35.5,,0,1,47.2,18,276.3,1011,95.9,6.5,65,0.2,0,10,Overcast,cloudy,,6:43:11,19:56:48
"15135, USA",2024-04-13T22:00:00,0.4,-4.4,-0.1,96.44,0,35.5,,0,1.1,44.3,17.3,273.9,1012,91.8,12.8,33,0.1,0,10,Overcast,cloudy,,6:43:11,19:56:48
"15135, USA",2024-04-13T23:00:00,0.4,-4.3,-0.2,95.74,0,35.5,,0,1.1,41.8,16.9,271.6,1012,87.7,19.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:43:11,19:56:48
"15135, USA",2024-04-14T00:00:00,0.8,-3.7,0.2,95.76,0,35.5,,0,1.1,40.7,16.2,277.7,1012,91.8,12.7,0,0,0,10,Overcast,cloudy,,6:41:40,19:57:50
"15135, USA",2024-04-14T01:00:00,1.1,-3.1,0.7,97.16,0,35.5,,0,1,39.6,15.1,283.9,1012,95.9,6.4,0,0,0,10,Overcast,cloudy,,6:41:40,19:57:50
"15135, USA",2024-04-14T02:00:00,1.5,-2.5,1.1,97.17,0,35.5,,0,1,38.5,14.4,290,1012,100,0,0,0,0,10,Overcast,cloudy,,6:41:40,19:57:50
"15135, USA",2024-04-14T03:00:00,1.7,-2.3,1.3,97.17,0,12.9,,0,1,39.2,14.8,289.5,1013,100,0,0,0,0,10,Overcast,cloudy,,6:41:40,19:57:50
"15135, USA",2024-04-14T04:00:00,1.8,-2.2,1.6,98.58,0,12.9,,0,0.9,40,14.8,289.1,1013,100,0,0,0,0,10,Overcast,cloudy,,6:41:40,19:57:50
"15135, USA",2024-04-14T05:00:00,2,-2,1.8,98.58,0,12.9,,0,0.9,40.7,15.1,288.6,1014,100,0,0,0,0,10,Overcast,cloudy,,6:41:40,19:57:50
"15135, USA",2024-04-14T06:00:00,1.9,-1.9,1.4,96.48,0,12.9,,0,0.9,39.6,14,282.8,1015,88.5,8,5,0,0,10,Partially cloudy,partly-cloudy-night,,6:41:40,19:57:50
"15135, USA",2024-04-14T07:00:00,1.8,-1.9,1,94.42,0,12.9,,0,0.8,38.9,13.3,277.1,1016,77.1,16.1,9,0,0,10,Partially cloudy,partly-cloudy-day,,6:41:40,19:57:50
"15135, USA",2024-04-14T08:00:00,1.7,-1.8,0.6,92.4,0,12.9,,0,0.8,37.8,12.2,271.3,1017,65.6,24.1,14,0.1,0,10,Partially cloudy,partly-cloudy-day,,6:41:40,19:57:50
"15135, USA",2024-04-14T09:00:00,3,-0.7,0.7,84.84,0,12.9,,0,0.7,35.6,14.4,280.3,1017,64.1,24.1,145,0.5,1,10,Partially cloudy,partly-cloudy-day,,6:41:40,19:57:50
"15135, USA",2024-04-14T10:00:00,4.3,0.7,0.9,78.55,0,12.9,,0,0.6,33.8,16.2,289.3,1018,62.7,24.1,275,1,3,10,Partially cloudy,partly-cloudy-day,,6:41:40,19:57:50
"15135, USA",2024-04-14T11:00:00,5.6,2,1,72.26,0,12.9,,0,0.5,31.7,18.4,298.3,1018,61.2,24.1,406,1.5,4,10,Partially cloudy,partly-cloudy-day,,6:41:40,19:57:50
"15135, USA",2024-04-14T12:00:00,6.4,2.9,1.4,70.37,0,12.9,,0,0.4,33.1,19.1,299.5,1018,74.1,24.1,457,1.6,5,10,Partially cloudy,partly-cloudy-day,,6:41:40,19:57:50
"15135, USA",2024-04-14T13:00:00,7.2,3.8,1.9,69.04,0,12.9,,0,0.4,34.2,19.8,300.6,1019,87.1,24.1,507,1.8,5,10,Partially cloudy,partly-cloudy-day,,6:41:40,19:57:50
"15135, USA",2024-04-14T14:00:00,8,4.7,2.3,67.26,0.2,12.9,rain,0,0.3,35.6,20.5,301.8,1019,100,24.1,558,2,6,10,Overcast,cloudy,,6:41:40,19:57:50
"15135, USA",2024-04-14T15:00:00,8.6,5.5,1.8,62.32,0,9.7,,0,0.3,36.4,20.5,305.2,1019,68.3,24.1,560,2,6,10,Partially cloudy,partly-cloudy-day,,6:41:40,19:57:50
"15135, USA",2024-04-14T16:00:00,9.1,6.2,1.3,58.13,0,9.7,,0,0.2,37.1,20.2,308.6,1020,36.7,24.1,562,2,6,10,Partially cloudy,partly-cloudy-day,,6:41:40,19:57:50
"15135, USA",2024-04-14T17:00:00,9.7,6.9,0.8,53.86,0,9.7,,0,0.2,37.8,20.2,312,1020,5,24.1,564,2,6,10,Clear,clear-day,,6:41:40,19:57:50
"15135, USA",2024-04-14T18:00:00,8.5,5.7,0.3,56.32,0,9.7,,0,0.2,37.8,18,311.6,1021,5,24.1,454,1.6,5,10,Clear,clear-day,,6:41:40,19:57:50
"15135, USA",2024-04-14T19:00:00,7.2,4.3,-0.2,59.34,0,9.7,,0,0.2,37.8,15.5,311.2,1022,5,24.1,345,1.2,3,10,Clear,clear-day,,6:41:40,19:57:50
"15135, USA",2024-04-14T20:00:00,6,3.2,-0.7,62.14,0,9.7,,0,0.2,37.8,13.3,310.8,1023,5,24.1,235,0.8,0,10,Clear,clear-night,,6:41:40,19:57:50
"15135, USA",2024-04-14T21:00:00,5.3,2.7,-1.2,62.89,0,9.7,,0,0.2,34.9,11.5,306.8,1024,5,24.1,157,0.6,0,10,Clear,clear-night,,6:41:40,19:57:50
"15135, USA",2024-04-14T22:00:00,4.5,2.1,-1.7,64.1,0,9.7,,0,0.2,32.4,9.7,302.8,1024,5,24.1,78,0.3,0,10,Clear,clear-night,,6:41:40,19:57:50
"15135, USA",2024-04-14T23:00:00,3.8,1.7,-2.2,64.89,0,9.7,,0,0.2,29.5,7.9,298.8,1025,5,24.1,0,0,0,10,Clear,clear-night,,6:41:40,19:57:50
"15135, USA",2024-04-15T00:00:00,3.3,1.3,-2.2,67.22,0,9.7,,0,0.2,25.6,7.2,296.7,1025,3.3,24.1,0,0,0,10,Clear,clear-night,,6:40:10,19:58:52
"15135, USA",2024-04-15T01:00:00,2.8,1,-2.2,69.64,0,9.7,,0,0.2,21.2,6.5,294.6,1026,1.7,24.1,0,0,0,10,Clear,clear-night,,6:40:10,19:58:52
"15135, USA",2024-04-15T02:00:00,2.3,0.7,-2.2,72.15,0,9.7,,0,0.2,17.3,5.8,292.5,1026,0,24.1,0,0,0,10,Clear,clear-night,,6:40:10,19:58:52
"15135, USA",2024-04-15T03:00:00,2.1,0.7,-2.3,72.65,0,12.9,,0,0.2,13.3,5,290.7,1026,0,24.1,0,0,0,10,Clear,clear-night,,6:40:10,19:58:52
"15135, USA",2024-04-15T04:00:00,1.8,1.8,-2.3,74.22,0,12.9,,0,0.2,9.7,4.7,289,1027,0,24.1,0,0,0,10,Clear,clear-night,,6:40:10,19:58:52
"15135, USA",2024-04-15T05:00:00,1.6,1.6,-2.4,74.74,0,12.9,,0,0.2,5.8,4,287.2,1027,0,24.1,0,0,0,10,Clear,clear-night,,6:40:10,19:58:52
"15135, USA",2024-04-15T06:00:00,2,2,-2,74.81,0,12.9,,0,0.2,5.8,3.2,284.3,1028,0,24.1,11,0,0,10,Clear,clear-night,,6:40:10,19:58:52
"15135, USA",2024-04-15T07:00:00,2.5,2.5,-1.7,73.81,0,12.9,,0,0.2,5.4,2.9,281.3,1028,0,24.1,22,0.1,0,10,Clear,clear-day,,6:40:10,19:58:52
"15135, USA",2024-04-15T08:00:00,2.9,2.9,-1.3,73.88,0,12.9,,0,0.2,5.4,2.2,278.4,1029,0,24.1,33,0.1,0,10,Clear,clear-day,,6:40:10,19:58:52
"15135, USA",2024-04-15T09:00:00,5.2,5.2,-0.2,68.12,0,12.9,,0,0.2,6.8,3.6,280.8,1029,0,24.1,186,0.7,2,10,Clear,clear-day,,6:40:10,19:58:52
"15135, USA",2024-04-15T10:00:00,7.6,7.6,1,62.98,0,12.9,,0,0.1,8.3,4.7,283.2,1029,0,24.1,339,1.2,3,10,Clear,clear-day,,6:40:10,19:58:52
"15135, USA",2024-04-15T11:00:00,9.9,9.3,2.1,58.33,0,12.9,,0,0.1,9.7,6.1,285.6,1029,0,24.1,492,1.8,5,10,Clear,clear-day,,6:40:10,19:58:52
"15135, USA",2024-04-15T12:00:00,11.4,11.4,2.4,53.92,0,12.9,,0,0.1,9.4,6.5,290.2,1028,1.2,24.1,619,2.2,6,10,Clear,clear-day,,6:40:10,19:58:52
"15135, USA",2024-04-15T13:00:00,12.9,12.9,2.8,50.26,0,12.9,,0,0.1,9,6.8,294.9,1028,2.5,24.1,747,2.7,7,10,Clear,clear-day,,6:40:10,19:58:52
"15135, USA",2024-04-15T14:00:00,14.4,14.4,3.1,46.57,0,12.9,,0,0.1,8.6,7.2,299.5,1027,3.7,24.1,874,3.1,9,10,Clear,clear-day,,6:40:10,19:58:52
"15135, USA",2024-04-15T15:00:00,14.8,14.8,3.3,46.03,0,9.7,,0,0.1,9,7.2,299.5,1027,2.8,24.1,834,3,8,10,Clear,clear-day,,6:40:10,19:58:52
"15135, USA",2024-04-15T16:00:00,15.1,15.1,3.4,45.47,0,9.7,,0,0.1,9,7.6,299.5,1026,2,24.1,794,2.9,8,10,Clear,clear-day,,6:40:10,19:58:52
"15135, USA",2024-04-15T17:00:00,15.5,15.5,3.6,44.95,0,9.7,,0,0.1,9.4,7.6,299.5,1026,1.1,24.1,754,2.7,8,10,Clear,clear-day,,6:40:10,19:58:52
"15135, USA",2024-04-15T18:00:00,14.1,14.1,4.1,50.95,0,9.7,,0,0.1,7.2,5.8,297.3,1026,2.1,24.1,581,2.1,6,10,Clear,clear-day,,6:40:10,19:58:52
"15135, USA",2024-04-15T19:00:00,12.6,12.6,4.6,58.19,0,9.7,,0,0,4.7,4.3,295.1,1026,3.2,24.1,407,1.5,4,10,Clear,clear-day,,6:40:10,19:58:52
"15135, USA",2024-04-15T20:00:00,11.2,11.2,5.1,66.08,0.4,9.7,rain,0,0,2.5,2.5,292.9,1026,4.2,24.1,234,0.8,0,10,Clear,clear-night,,6:40:10,19:58:52
"15135, USA",2024-04-15T21:00:00,10.4,10.4,5.1,69.69,0,12.9,,0,0,2.9,2.9,265.6,1026,36.1,24.1,156,0.6,0,10,Partially cloudy,partly-cloudy-night,,6:40:10,19:58:52
"15135, USA",2024-04-15T22:00:00,9.7,9.7,5.2,73.54,0,12.9,,0,0,2.9,2.9,238.3,1027,68.1,24.1,78,0.3,0,10,Partially cloudy,partly-cloudy-night,,6:40:10,19:58:52
"15135, USA",2024-04-15T23:00:00,8.9,8.9,5.2,77.61,0,12.9,,0,0,3.2,3.2,211,1027,100,24.1,0,0,0,10,Overcast,cloudy,,6:40:10,19:58:52
"15135, USA",2024-04-16T00:00:00,8.5,8.5,5,78.63,0,12.9,,0,0,3.6,3.6,199.5,1027,100,24.1,0,0,0,10,Overcast,cloudy,,6:38:40,19:59:53
"15135, USA",2024-04-16T01:00:00,8.1,8.1,4.9,80.23,0,12.9,,0,0,4,4.3,187.9,1027,100,24.1,0,0,0,10,Overcast,cloudy,,6:38:40,19:59:53
"15135, USA",2024-04-16T02:00:00,7.7,7.7,4.7,81.31,0,12.9,,0,0,4.3,4.7,176.4,1027,100,24.1,0,0,0,10,Overcast,cloudy,,6:38:40,19:59:53
"15135, USA",2024-04-16T03:00:00,7.4,7.4,4.6,82.41,0,12.9,,0,0,4.3,4.7,176.6,1027,92.5,24.1,0,0,0,10,Overcast,cloudy,,6:38:40,19:59:53
"15135, USA",2024-04-16T04:00:00,7.1,7.1,4.4,82.95,0,12.9,,0,0,4.7,4.7,176.8,1027,84.9,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:38:40,19:59:53
"15135, USA",2024-04-16T05:00:00,6.8,6.8,4.3,84.08,0,12.9,,0,0,4.7,4.7,177,1027,77.4,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:38:40,19:59:53
"15135, USA",2024-04-16T06:00:00,7.1,7.1,4.3,82.37,0,12.9,,0,0,7.2,4.7,179.2,1027,57.3,24.1,10,0,0,10,Partially cloudy,partly-cloudy-night,,6:38:40,19:59:53
"15135, USA",2024-04-16T07:00:00,7.3,7.3,4.2,80.68,0,12.9,,0,0,9.7,4.3,181.5,1028,37.3,24.1,20,0.1,0,10,Partially cloudy,partly-cloudy-day,,6:38:40,19:59:53
"15135, USA",2024-04-16T08:00:00,7.6,7.6,4.2,79.05,0,12.9,,0,0,12.2,4.3,183.7,1028,17.2,24.1,30,0.1,0,10,Clear,clear-day,,6:38:40,19:59:53
"15135, USA",2024-04-16T09:00:00,9.8,9.4,4.7,70.55,0,16.1,,0,0,12.6,5.4,195,1028,41.8,24.1,168,0.6,2,10,Partially cloudy,partly-cloudy-day,,6:38:40,19:59:53
"15135, USA",2024-04-16T10:00:00,12,12,5.2,63.11,0,16.1,,0,0,12.6,6.5,206.3,1027,66.4,24.1,305,1.1,3,10,Partially cloudy,partly-cloudy-day,,6:38:40,19:59:53
"15135, USA",2024-04-16T11:00:00,14.2,14.2,5.7,56.59,0,16.1,,0,0,13,7.6,217.6,1027,91,24.1,443,1.6,4,10,Overcast,cloudy,,6:38:40,19:59:53
"15135, USA",2024-04-16T12:00:00,15.6,15.6,5.7,51.71,0,16.1,,0,0,13.3,8.3,225.5,1026,94,24.1,550,2,6,10,Overcast,cloudy,,6:38:40,19:59:53
"15135, USA",2024-04-16T13:00:00,17,17,5.7,47.3,0,16.1,,0,0,13.3,8.6,233.3,1026,97,24.1,656,2.4,7,10,Overcast,cloudy,,6:38:40,19:59:53
"15135, USA",2024-04-16T14:00:00,18.4,18.4,5.7,43.31,3.3,16.1,rain,0,0,13.7,9.4,241.2,1025,100,24.1,763,2.7,8,10,Overcast,cloudy,,6:38:40,19:59:53
"15135, USA",2024-04-16T15:00:00,18.8,18.8,5.9,42.82,0,22.6,,0,0,14,9.7,241.5,1024,68.3,24.1,738,2.7,7,10,Partially cloudy,partly-cloudy-day,,6:38:40,19:59:53
"15135, USA",2024-04-16T16:00:00,19.1,19.1,6,42.32,0,22.6,,0,0,14.4,9.7,241.7,1024,36.7,24.1,713,2.6,7,10,Partially cloudy,partly-cloudy-day,,6:38:40,19:59:53
"15135, USA",2024-04-16T17:00:00,19.5,19.5,6.2,41.85,0,22.6,,0,0,14.8,10.1,242,1023,5,24.1,688,2.5,7,10,Clear,clear-day,,6:38:40,19:59:53
"15135, USA",2024-04-16T18:00:00,18,18,6.9,48.24,0,22.6,,0,0,11.9,8.6,239.3,1023,5,24.1,535,1.9,5,10,Clear,clear-day,,6:38:40,19:59:53
"15135, USA",2024-04-16T19:00:00,16.4,16.4,7.6,55.99,0,22.6,,0,0,8.6,7.2,236.5,1024,5,24.1,382,1.4,4,10,Clear,clear-day,,6:38:40,19:59:53
"15135, USA",2024-04-16T20:00:00,14.9,14.9,8.3,64.65,0,22.6,,0,0,5.8,5.8,233.8,1024,5,24.1,229,0.8,0,10,Clear,clear-night,,6:38:40,19:59:53
"15135, USA",2024-04-16T21:00:00,14,14,8.2,68.05,0,19.4,,0,0,5,5,243,1024,5,24.1,153,0.6,0,10,Clear,clear-night,,6:38:40,19:59:53
"15135, USA",2024-04-16T22:00:00,13.2,13.2,8.1,71.2,0,19.4,,0,0,4.7,4.7,252.1,1025,5,24.1,76,0.3,0,10,Clear,clear-night,,6:38:40,19:59:53
"15135, USA",2024-04-16T23:00:00,12.3,12.3,8,75.02,0,19.4,,0,0,4,4,261.3,1025,5,24.1,0,0,0,10,Clear,clear-night,,6:38:40,19:59:53
"15215, USA",2024-04-02T00:00:00,12.6,12.6,10.1,84.68,1.325,100,rain,0,0,22.3,10.3,87,1009.6,100,14.2,0,0,0,10,"Rain, Overcast",rain,"KBTP,KAGC,KPIT,0670W",7:00:46,19:46:02
"15215, USA",2024-04-02T01:00:00,12.1,12.1,10.7,91.02,0.719,100,rain,0,0,25.9,10.6,95,1008.7,100,12.9,0,0,0,10,"Rain, Overcast",rain,"KBTP,KAGC,KPIT,0670W",7:00:46,19:46:02
"15215, USA",2024-04-02T02:00:00,12,12,10.9,93.33,2.505,100,rain,0,0,35.3,9.4,64,1008.3,100,9.9,0,0,0,10,"Rain, Overcast",rain,"KBTP,KAGC,KPIT,0670W",7:00:46,19:46:02
"15215, USA",2024-04-02T03:00:00,12,12,10.9,93.33,0.049,100,rain,0,0,24.1,12.1,24,1007,92.9,6.8,0,0,0,10,"Rain, Overcast",rain,"KBTP,KAGC,KPIT,0670W",7:00:46,19:46:02
"15215, USA",2024-04-02T04:00:00,11.7,11.7,10.8,94.08,0.081,100,rain,0,0,22.3,5.6,24,1007,100,10.5,0,0,0,10,"Rain, Overcast",rain,"KBTP,KAGC,KPIT,0670W",7:00:46,19:46:02
"15215, USA",2024-04-02T05:00:00,11.6,11.6,10.8,95.18,2.642,100,rain,0,0,24.1,7.4,22,1007.1,100,6.5,0,0,0,10,"Rain, Overcast",rain,"KBTP,KAGC,KPIT,0670W",7:00:46,19:46:02
"15215, USA",2024-04-02T06:00:00,11.5,11.5,10.8,95.94,0,0,,0,0,22.3,11.3,114,1006.2,100,9.6,0,0,0,10,Overcast,cloudy,"KBTP,KAGC,KPIT,0670W",7:00:46,19:46:02
"15215, USA",2024-04-02T07:00:00,11.9,11.9,11,94.09,0.657,100,rain,0,0,22.3,13.4,118,1005,100,3.8,0,0,0,10,"Rain, Overcast",rain,"KBTP,KAGC,KPIT,0670W",7:00:46,19:46:02
