name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,sunrise,sunset
"15679, USA",2024-04-19T19:00:00,10.6,10.6,8.9,89.23,0,35.5,,0,0,15.1,7.2,81.8,1018,100,24.1,102,0.4,1,10,Overcast,cloudy,,06:33:45,20:02:04
"15679, USA",2024-04-19T20:00:00,10.3,10.3,9.1,92.27,3.3,35.5,rain,0,0,18.7,7.6,78.2,1018,100,24.1,22,0.1,0,10,Overcast,cloudy,,06:33:45,20:02:04
"15679, USA",2024-04-19T21:00:00,10.4,10.4,9.3,92.89,0,16.1,,0,0,16.6,6.5,87.7,1017,100,19.7,15,0.1,0,10,Overcast,cloudy,,06:33:45,20:02:04
"15679, USA",2024-04-19T22:00:00,10.5,10.5,9.6,94.16,0,16.1,,0,0,14.4,5.8,97.2,1016,100,15.3,7,0,0,10,Overcast,cloudy,,06:33:45,20:02:04
"15679, USA",2024-04-19T23:00:00,10.6,10.6,9.8,94.79,0,16.1,,0,0,12.2,4.7,106.7,1015,100,10.9,0,0,0,10,Overcast,cloudy,,06:33:45,20:02:04
"15679, USA",2024-04-20T00:00:00,10.6,10.6,9.9,95.43,0,16.1,,0,0,10.4,5,93.8,1014,100,15.2,0,0,0,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T01:00:00,10.6,10.6,10.1,96.72,0,16.1,,0,0,8.6,5.8,80.9,1014,100,19.6,0,0,0,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T02:00:00,10.6,10.6,10.2,97.37,0,16.1,,0,0,6.8,6.1,68,1013,100,23.9,0,0,0,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T03:00:00,11.2,11.2,10.9,98.03,0,25.8,,0,0,16.2,7.2,105.8,1012,100,23.8,0,0,0,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T04:00:00,11.8,11.8,11.5,98.04,0,25.8,,0,0,25.6,8.6,143.5,1011,100,23.6,0,0,0,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T05:00:00,12.4,12.4,12.2,98.69,0,25.8,,0,0,34.9,9.7,181.3,1010,100,23.5,0,0,0,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T06:00:00,13.3,13.3,13,98.06,0,25.8,,0,0,38.5,11.5,190.5,1010,100,19.2,2,0,0,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T07:00:00,14.3,14.3,13.8,96.81,0,25.8,,0,0,42.5,13.3,199.7,1009,100,15,5,0,0,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T08:00:00,15.2,15.2,14.6,96.21,0,25.8,,0,0,46.1,15.1,208.9,1009,100,10.7,7,0,0,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T09:00:00,15.2,15.2,14.6,96.21,0,29,,0,0,42.5,14,208.2,1009,100,15.2,16,0.1,0,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T10:00:00,15.1,15.1,14.6,96.83,0,29,,0,0,39.2,13,207.4,1009,100,19.6,25,0.1,0,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T11:00:00,15.1,15.1,14.6,96.83,0,29,,0,0,35.6,11.9,206.7,1009,100,24.1,34,0.1,0,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T12:00:00,15.6,15.6,15,96.22,0,29,,0,0,34.9,13,230.3,1009,100,23.6,61,0.2,1,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T13:00:00,16.1,16.1,15.3,95.01,0,29,,0,0,33.8,14.4,253.9,1008,100,23.2,89,0.3,1,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T14:00:00,16.6,16.6,15.7,94.42,0,29,,0,0,33.1,15.5,277.5,1008,100,22.7,116,0.4,1,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T15:00:00,14.3,14.3,13.2,93.1,0,32.3,,0,0,31.3,16.6,292.6,1009,100,23.2,115,0.4,1,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T16:00:00,12,12,10.8,92.36,0,32.3,,0,0,29.2,17.3,307.6,1011,100,23.6,114,0.4,1,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T17:00:00,9.7,7.1,8.3,90.99,0,32.3,,0,0,27.4,18.4,322.7,1012,100,24.1,113,0.4,1,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T18:00:00,9.2,6.7,7.6,89.72,0,32.3,,0,0,25.9,16.6,325.8,1013,99.9,24.1,89,0.3,1,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T19:00:00,8.6,6.2,7,89.68,0,32.3,,0,0,24.5,14.4,328.8,1014,99.8,24.1,64,0.2,1,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T20:00:00,8.1,5.9,6.3,88.41,1.7,32.3,rain,0,0,23,12.6,331.9,1015,99.7,24.1,40,0.1,0,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T21:00:00,7.6,5.4,5.8,88.37,0,25.8,,0,0,20.5,11.5,221.6,1016,99.8,24.1,27,0.1,0,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T22:00:00,7.2,5.2,5.3,87.72,0,25.8,,0,0,17.6,10.4,111.4,1016,99.9,24.1,13,0,0,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-20T23:00:00,6.7,4.8,4.8,87.67,0,25.8,,0,0,15.1,9.4,1.1,1017,100,24.1,0,0,0,10,Overcast,cloudy,,06:32:18,20:03:05
"15679, USA",2024-04-21T00:00:00,6.4,4.4,4.5,87.65,0,25.8,,0,0,17.6,9.4,7.8,1017,100,24.1,0,0,0,10,Overcast,cloudy,,06:30:53,20:04:07
"15679, USA",2024-04-21T01:00:00,6.2,4.1,4.2,87.02,0,25.8,,0,0,20.5,9.7,14.4,1016,100,24.1,0,0,0,10,Overcast,cloudy,,06:30:53,20:04:07
"15679, USA",2024-04-21T02:00:00,5.9,3.7,3.9,86.99,4.8,25.8,rain,0,0,23,9.7,21.1,1016,100,24.1,0,0,0,10,Overcast,cloudy,,06:30:53,20:04:07
"15679, USA",2024-04-21T03:00:00,5.6,3.5,3.7,87.57,0,22.6,,0,0,21.6,9.4,23,1016,100,24.1,0,0,0,10,Overcast,cloudy,,06:30:53,20:04:07
"15679, USA",2024-04-21T04:00:00,5.3,3.3,3.5,88.16,0,22.6,,0,0,20.2,8.6,24.9,1015,100,24.1,0,0,0,10,Overcast,cloudy,,06:30:53,20:04:07
"15679, USA",2024-04-21T05:00:00,5,3,3.3,88.76,0,22.6,,0,0,18.7,8.3,26.8,1015,100,24.1,0,0,0,10,Overcast,cloudy,,06:30:53,20:04:07
"15679, USA",2024-04-21T06:00:00,5.2,2.5,3.3,87.53,0,22.6,,0,0,25.2,11.5,33.6,1014,100,24.1,4,0,0,10,Overcast,cloudy,,06:30:53,20:04:07
"15679, USA",2024-04-21T07:00:00,5.3,2.1,3.4,87.54,0,22.6,,0,0,31.7,15.1,40.4,1013,100,24.1,8,0,0,10,Overcast,cloudy,,06:30:53,20:04:07
"15679, USA",2024-04-21T08:00:00,5.5,1.9,3.4,86.34,0,22.6,,0,0,38.2,18.4,47.2,1012,100,24.1,12,0,0,10,Overcast,cloudy,,06:30:53,20:04:07
"15679, USA",2024-04-21T09:00:00,5.3,1.5,3.6,88.79,0,25.8,,0,0,38.5,19.4,52.6,1011,100,17.2,29,0.1,0,10,Overcast,cloudy,,06:30:53,20:04:07
"15679, USA",2024-04-21T10:00:00,5.2,1.3,3.9,91.31,0,25.8,,0,0,38.9,20.2,58.1,1011,100,10.4,47,0.2,0,10,Overcast,cloudy,,06:30:53,20:04:07
"15679, USA",2024-04-21T11:00:00,5,0.9,4.1,93.9,0,25.8,,0,0,39.2,21.2,63.5,1010,100,3.5,64,0.2,1,10,Overcast,cloudy,,06:30:53,20:04:07
"15679, USA",2024-04-21T12:00:00,4.3,0.2,3.6,95.2,0,25.8,,0,0,34.6,19.8,51.9,1010,100,2.4,59,0.2,1,10,Overcast,cloudy,,06:30:53,20:04:07
"15679, USA",2024-04-21T13:00:00,3.7,-0.4,3.1,95.85,0,25.8,,0,0,30.2,18.4,40.4,1010,100,1.4,54,0.2,1,10,Overcast,cloudy,,06:30:53,20:04:07
"15679, USA",2024-04-21T14:00:00,3,-1.1,2.6,97.2,0,25.8,,0,0,25.6,16.9,28.8,1010,100,0.3,49,0.2,0,10,Overcast,fog,,06:30:53,20:04:07
"15679, USA",2024-04-21T15:00:00,2.6,-1.3,2.3,97.89,0,35.5,,0,0.3,29.2,15.5,25.8,1011,100,0.2,44,0.2,0,10,Overcast,fog,,06:30:53,20:04:07
"15679, USA",2024-04-21T16:00:00,2.1,-1.8,1.9,98.58,0,35.5,,0,0.5,32.8,14.4,22.7,1011,100,0.1,40,0.1,0,10,Overcast,fog,,06:30:53,20:04:07
"15679, USA",2024-04-21T17:00:00,1.7,-2,1.6,99.29,0,35.5,,0,0.8,36.4,13,19.7,1012,100,0,35,0.1,0,10,Overcast,cloudy,,06:30:53,20:04:07
"15679, USA",2024-04-21T18:00:00,1.8,-1.6,1.7,99.29,0,35.5,,0,0.8,30.6,11.5,131.7,1013,100,0.2,31,0.1,0,10,Overcast,fog,,06:30:53,20:04:07
"15679, USA",2024-04-21T19:00:00,2,-1.1,1.9,99.29,0,35.5,,0,0.7,24.8,10.4,243.6,1013,100,0.3,26,0.1,0,10,Overcast,fog,,06:30:53,20:04:07
"15679, USA",2024-04-21T20:00:00,2.1,-0.6,2,99.29,0,35.5,,0,0.7,19.1,9,355.6,1014,100,0.5,22,0.1,0,10,Overcast,fog,,06:30:53,20:04:07
"15679, USA",2024-04-21T21:00:00,2.5,0.6,2.3,98.59,0,35.5,,0,0.7,16.2,6.5,238.1,1015,100,0.4,15,0.1,0,10,Overcast,fog,,06:30:53,20:04:07
"15679, USA",2024-04-21T22:00:00,2.8,2.8,2.7,99.29,0,35.5,,0,0.6,13.7,4.3,120.5,1015,100,0.4,7,0,0,10,Overcast,fog,,06:30:53,20:04:07
"15679, USA",2024-04-21T23:00:00,3.2,3.2,3,98.6,0,35.5,,0,0.6,10.8,1.8,3,1016,100,0.3,0,0,0,10,Overcast,fog,,06:30:53,20:04:07
"15679, USA",2024-04-22T00:00:00,3.2,3.2,3,98.6,0,35.5,,0,0.6,7.9,2.2,65.2,1016,100,8,0,0,0,10,Overcast,cloudy,,06:29:29,20:05:08
"15679, USA",2024-04-22T01:00:00,3.3,3.3,3.1,98.6,0,35.5,,0,0.5,5.4,2.2,127.5,1016,100,15.6,0,0,0,10,Overcast,cloudy,,06:29:29,20:05:08
"15679, USA",2024-04-22T02:00:00,3.3,3.3,3.1,98.6,0,35.5,,0,0.5,2.5,2.5,189.7,1016,100,23.3,0,0,0,10,Overcast,cloudy,,06:29:29,20:05:08
"15679, USA",2024-04-22T03:00:00,3.4,3.4,3.2,98.6,0,12.9,,0,0.5,3.2,2.9,198.3,1016,100,23.4,0,0,0,10,Overcast,cloudy,,06:29:29,20:05:08
"15679, USA",2024-04-22T04:00:00,3.4,3.4,3.2,98.6,0,12.9,,0,0.4,4,3.6,206.9,1016,100,23.4,0,0,0,10,Overcast,cloudy,,06:29:29,20:05:08
"15679, USA",2024-04-22T05:00:00,3.5,3.5,3.3,98.6,0,12.9,,0,0.4,4.7,4,215.5,1016,100,23.5,0,0,0,10,Overcast,cloudy,,06:29:29,20:05:08
"15679, USA",2024-04-22T06:00:00,3.9,2.8,3.4,96.54,0,12.9,,0,0.4,6.8,5,218.8,1017,84.7,23.7,6,0,0,10,Partially cloudy,partly-cloudy-night,,06:29:29,20:05:08
"15679, USA",2024-04-22T07:00:00,4.2,2.8,3.6,95.87,0,12.9,,0,0.3,8.6,5.8,222.1,1017,69.4,23.9,12,0,0,10,Partially cloudy,partly-cloudy-day,,06:29:29,20:05:08
"15679, USA",2024-04-22T08:00:00,4.6,3,3.7,93.88,0,12.9,,0,0.3,10.8,6.8,225.4,1018,54.1,24.1,18,0.1,0,10,Partially cloudy,partly-cloudy-day,,06:29:29,20:05:08
"15679, USA",2024-04-22T09:00:00,5.9,4.1,3.9,86.99,0,9.7,,0,0.3,11.9,8.3,231.9,1018,37.9,24.1,179,0.6,2,10,Partially cloudy,partly-cloudy-day,,06:29:29,20:05:08
"15679, USA",2024-04-22T10:00:00,7.1,5.1,4.2,81.8,0,9.7,,0,0.2,13,10.1,238.5,1018,21.8,24.1,339,1.2,3,10,Partially cloudy,partly-cloudy-day,,06:29:29,20:05:08
"15679, USA",2024-04-22T11:00:00,8.4,6.4,4.4,75.92,0,9.7,,0,0.2,14,11.5,245,1018,5.6,24.1,500,1.8,5,10,Clear,clear-day,,06:29:29,20:05:08
"15679, USA",2024-04-22T12:00:00,9.8,8,4.5,69.57,0,9.7,,0,0.1,14.8,11.9,245,1017,7.2,24.1,631,2.3,6,10,Clear,clear-day,,06:29:29,20:05:08
"15679, USA",2024-04-22T13:00:00,11.3,11.3,4.7,63.84,0,9.7,,0,0.1,15.5,12.2,244.9,1016,8.8,24.1,761,2.7,8,10,Clear,clear-day,,06:29:29,20:05:08
"15679, USA",2024-04-22T14:00:00,12.7,12.7,4.8,58.62,0.4,9.7,rain,0,0,16.2,12.6,244.9,1015,10.4,24.1,892,3.2,9,10,Clear,clear-day,,06:29:29,20:05:08
"15679, USA",2024-04-22T15:00:00,13.1,13.1,5.1,58.31,0,12.9,,0,0,19.1,13,246,1015,40.2,24.1,822,3,8,10,Partially cloudy,partly-cloudy-day,,06:29:29,20:05:08
"15679, USA",2024-04-22T16:00:00,13.6,13.6,5.4,57.63,0,12.9,,0,0,21.6,13.3,247.1,1014,69.9,24.1,751,2.7,8,10,Partially cloudy,partly-cloudy-day,,06:29:29,20:05:08
"15679, USA",2024-04-22T17:00:00,14,14,5.7,57.33,0,12.9,,0,0,24.5,13.7,248.2,1014,99.7,24.1,681,2.5,7,10,Overcast,cloudy,,06:29:29,20:05:08
"15679, USA",2024-04-22T18:00:00,12.6,12.6,5.7,62.81,0,12.9,,0,0,22.3,12.2,240.4,1014,74.3,24.1,489,1.8,5,10,Partially cloudy,partly-cloudy-day,,06:29:29,20:05:08
"15679, USA",2024-04-22T19:00:00,11.3,11.3,5.6,67.96,0,12.9,,0,0,20.5,11.2,232.5,1014,48.8,24.1,297,1.1,3,10,Partially cloudy,partly-cloudy-day,,06:29:29,20:05:08
"15679, USA",2024-04-22T20:00:00,9.9,8.5,5.6,74.6,0.3,12.9,rain,0,0,18.4,9.7,224.7,1014,23.4,24.1,105,0.4,1,10,Partially cloudy,partly-cloudy-day,,06:29:29,20:05:08
"15679, USA",2024-04-22T21:00:00,9.5,7.9,5.5,76.1,0,9.7,,0,0,20.9,10.4,248.8,1014,48.9,24.1,70,0.3,0,10,Partially cloudy,partly-cloudy-night,,06:29:29,20:05:08
"15679, USA",2024-04-22T22:00:00,9,7.3,5.3,77.62,0,9.7,,0,0,23.4,10.8,272.9,1015,74.5,24.1,35,0.1,0,10,Partially cloudy,partly-cloudy-night,,06:29:29,20:05:08
"15679, USA",2024-04-22T23:00:00,8.6,6.6,5.2,79.2,0,9.7,,0,0,25.9,11.5,297,1015,100,24.1,0,0,0,10,Overcast,cloudy,,06:29:29,20:05:08
"15679, USA",2024-04-23T00:00:00,7.6,5.8,4.9,83.01,0,9.7,,0,0,19.8,9.4,220.5,1015,100,22.5,0,0,0,10,Overcast,cloudy,,06:28:05,20:06:10
"15679, USA",2024-04-23T01:00:00,6.6,5.3,4.7,87.66,0,9.7,,0,0,13.7,6.8,144.1,1015,100,21,0,0,0,10,Overcast,cloudy,,06:28:05,20:06:10
"15679, USA",2024-04-23T02:00:00,5.6,5.6,4.4,91.98,0,9.7,,0,0,7.6,4.7,67.6,1015,100,19.4,0,0,0,10,Overcast,cloudy,,06:28:05,20:06:10
"15679, USA",2024-04-23T03:00:00,5.5,4.5,4.6,93.93,0,16.1,,0,0,8.6,5.4,106.8,1015,100,18.7,0,0,0,10,Overcast,cloudy,,06:28:05,20:06:10
"15679, USA",2024-04-23T04:00:00,5.5,4.2,4.7,94.58,0,16.1,,0,0,9.4,6.1,145.9,1014,100,17.9,0,0,0,10,Overcast,cloudy,,06:28:05,20:06:10
"15679, USA",2024-04-23T05:00:00,5.4,3.9,4.9,96.58,0,16.1,,0,0,10.4,6.8,185.1,1014,100,17.2,0,0,0,10,Overcast,cloudy,,06:28:05,20:06:10
"15679, USA",2024-04-23T06:00:00,5.5,4,4.8,95.25,0,16.1,,0,0,10.8,6.8,195.4,1014,100,19.5,5,0,0,10,Overcast,cloudy,,06:28:05,20:06:10
"15679, USA",2024-04-23T07:00:00,5.6,4,4.6,93.28,0,16.1,,0,0,11.5,7.2,205.8,1014,100,21.8,10,0,0,10,Overcast,cloudy,,06:28:05,20:06:10
"15679, USA",2024-04-23T08:00:00,5.7,4.1,4.5,91.99,0.2,16.1,rain,0,0,11.9,7.2,216.1,1014,100,24.1,15,0.1,0,10,Overcast,cloudy,,06:28:05,20:06:10
"15679, USA",2024-04-23T09:00:00,6.2,4.3,4.5,88.86,0,32.3,,0,0,13,9,223.5,1014,100,24.1,81,0.3,1,10,Overcast,cloudy,,06:28:05,20:06:10
"15679, USA",2024-04-23T10:00:00,6.7,4.4,4.5,85.86,0,32.3,,0,0,14,11.2,230.9,1014,100,24.1,148,0.5,1,10,Overcast,cloudy,,06:28:05,20:06:10
"15679, USA",2024-04-23T11:00:00,7.2,4.7,4.5,82.96,0,32.3,,0,0,15.1,13,238.3,1014,100,24.1,214,0.8,2,10,Overcast,cloudy,,06:28:05,20:06:10
"15679, USA",2024-04-23T12:00:00,8,5.4,4.6,79.11,0,32.3,,0,0,20.2,15.1,240.1,1013,99.9,23.3,279,1,3,10,Overcast,cloudy,,06:28:05,20:06:10
"15679, USA",2024-04-23T13:00:00,8.7,5.9,4.8,76.5,0,32.3,,0,0,24.8,17.6,241.9,1013,99.7,22.6,344,1.2,3,10,Overcast,cloudy,,06:28:05,20:06:10
"15679, USA",2024-04-23T14:00:00,9.5,6.7,4.9,72.99,0,32.3,,0,0,29.9,19.8,243.7,1012,99.6,21.8,409,1.5,4,10,Overcast,cloudy,,06:28:05,20:06:10
"15679, USA",2024-04-23T15:00:00,9.1,6.3,5.3,77.1,0,29,,0,0,30.6,19.1,265.1,1012,92,22.6,361,1.3,4,10,Overcast,cloudy,,06:28:05,20:06:10
"15679, USA",2024-04-23T16:00:00,8.8,6,5.6,80.33,0,29,,0,0,31.7,18.4,286.5,1012,84.5,23.3,314,1.1,3,10,Partially cloudy,partly-cloudy-day,,06:28:05,20:06:10
"15679, USA",2024-04-23T17:00:00,8.4,5.6,6,84.85,0,29,,0,0,32.4,17.6,307.9,1012,76.9,24.1,266,1,3,10,Partially cloudy,partly-cloudy-day,,06:28:05,20:06:10
"15679, USA",2024-04-23T18:00:00,7.4,4.7,5.1,85.33,0,29,,0,0,27.7,14.8,311,1012,52.9,24.1,236,0.8,2,10,Partially cloudy,partly-cloudy-day,,06:28:05,20:06:10
"15679, USA",2024-04-23T19:00:00,6.4,3.9,4.1,85.22,0,29,,0,0,23,12.2,314.2,1013,29,24.1,205,0.7,2,10,Partially cloudy,partly-cloudy-day,,06:28:05,20:06:10
"15679, USA",2024-04-23T20:00:00,5.4,3.2,3.2,85.72,0,29,,0,0,18.4,9.4,317.3,1013,5,24.1,175,0.6,2,10,Clear,clear-day,,06:28:05,20:06:10
"15679, USA",2024-04-23T21:00:00,4.4,2.6,2.4,86.84,0,19.4,,0,0,13.3,7.2,214.1,1014,33.4,24.1,117,0.4,0,10,Partially cloudy,partly-cloudy-night,,06:28:05,20:06:10
"15679, USA",2024-04-23T22:00:00,3.3,2,1.7,89.25,0,19.4,,0,0,8.3,5.4,110.8,1014,61.9,24.1,58,0.2,0,10,Partially cloudy,partly-cloudy-night,,06:28:05,20:06:10
"15679, USA",2024-04-23T23:00:00,2.3,2.3,0.9,90.46,0,19.4,,0,0,3.2,3.2,7.6,1015,90.3,24.1,0,0,0,10,Overcast,cloudy,,06:28:05,20:06:10
"15679, USA",2024-04-24T00:00:00,2.1,2.1,0.8,91.1,0,19.4,,0,0,4.3,4.3,74.8,1015,92.8,24.1,0,0,0,10,Overcast,cloudy,,06:26:42,20:07:11
"15679, USA",2024-04-24T01:00:00,1.8,0.1,0.7,92.4,0,19.4,,0,0,5.4,5.8,141.9,1014,95.4,24.1,0,0,0,10,Overcast,cloudy,,06:26:42,20:07:11
"15679, USA",2024-04-24T02:00:00,1.6,-0.5,0.6,93.06,2.1,19.4,"rain,snow",0,0,6.5,6.8,209.1,1014,97.9,24.1,0,0,0,10,Overcast,cloudy,,06:26:42,20:07:11
"15679, USA",2024-04-24T03:00:00,1.7,-0.6,0.7,93.07,0,25.8,,0,0,10.8,7.6,220.6,1014,98.6,24.1,0,0,0,10,Overcast,cloudy,,06:26:42,20:07:11
"15679, USA",2024-04-24T04:00:00,1.8,-0.9,0.8,93.07,0,25.8,,0,0,15.5,8.6,232.2,1015,99.3,24.1,0,0,0,10,Overcast,cloudy,,06:26:42,20:07:11
"15679, USA",2024-04-24T05:00:00,1.9,-0.9,0.9,93.08,0,25.8,,0,0,19.8,9.4,243.7,1015,100,24.1,0,0,0,10,Overcast,cloudy,,06:26:42,20:07:11
"15679, USA",2024-04-24T06:00:00,2.5,-0.5,0.8,88.54,0,25.8,,0,0,23.8,10.4,252.6,1015,95.9,24.1,11,0,0,10,Overcast,cloudy,,06:26:42,20:07:11
"15679, USA",2024-04-24T07:00:00,3,-0.1,0.7,84.84,0,25.8,,0,0,27.7,11.5,261.6,1016,91.7,24.1,23,0.1,0,10,Overcast,cloudy,,06:26:42,20:07:11
"15679, USA",2024-04-24T08:00:00,3.6,0.4,0.6,80.74,0.1,25.8,rain,0,0,31.7,12.6,270.5,1016,87.6,24.1,34,0.1,0,10,Partially cloudy,partly-cloudy-day,,06:26:42,20:07:11
"15679, USA",2024-04-24T09:00:00,5.2,2,-0.3,67.63,0,32.3,,0,0,30.2,14.4,277.3,1016,60.1,24.1,184,0.7,2,10,Partially cloudy,partly-cloudy-day,,06:26:42,20:07:11
"15679, USA",2024-04-24T10:00:00,6.9,3.8,-1.3,55.9,0,32.3,,0,0,28.8,16.6,284,1017,32.5,24.1,333,1.2,3,10,Partially cloudy,partly-cloudy-day,,06:26:42,20:07:11
"15679, USA",2024-04-24T11:00:00,8.5,5.6,-2.2,46.91,0,32.3,,0,0,27.4,18.4,290.8,1017,5,24.1,483,1.7,5,10,Clear,clear-day,,06:26:42,20:07:11
"15679, USA",2024-04-24T12:00:00,9.2,6.3,-2,45.41,0,32.3,,0,0,29.9,19.8,289.9,1017,36.7,24.1,581,2.1,6,10,Partially cloudy,partly-cloudy-day,,06:26:42,20:07:11
"15679, USA",2024-04-24T13:00:00,9.8,7,-1.8,44.26,0,32.3,,0,0,32.4,20.9,288.9,1016,68.3,24.1,680,2.4,7,10,Partially cloudy,partly-cloudy-day,,06:26:42,20:07:11
"15679, USA",2024-04-24T14:00:00,10.5,10.5,-1.6,42.87,0,32.3,,0,0,34.9,22.3,288,1016,100,24.1,778,2.8,8,10,Overcast,cloudy,,06:26:42,20:07:11
"15679, USA",2024-04-24T15:00:00,10.5,10.5,-0.4,46.8,0,45.2,rain,0,0,36,23,290.7,1016,91.9,24.1,743,2.7,7,10,"Rain, Overcast",rain,,06:26:42,20:07:11
"15679, USA",2024-04-24T16:00:00,10.6,10.6,0.9,51.08,0,45.2,rain,0,0,37.4,23.4,293.3,1016,83.7,24.1,707,2.5,7,10,"Rain, Partially cloudy",rain,,06:26:42,20:07:11
"15679, USA",2024-04-24T17:00:00,10.6,10.6,2.1,55.66,0,45.2,rain,0,0,38.5,24.1,296,1016,75.6,24.1,672,2.4,7,10,"Rain, Partially cloudy",rain,,06:26:42,20:07:11
"15679, USA",2024-04-24T18:00:00,9,6,1.2,58.1,0,45.2,rain,0,0,35.3,20.5,308.5,1017,50.4,24.1,522,1.9,5,10,"Rain, Partially cloudy",rain,,06:26:42,20:07:11
"15679, USA",2024-04-24T19:00:00,7.4,4.4,0.2,60.26,0,45.2,rain,0,0,32,16.9,320.9,1018,25.2,24.1,372,1.3,4,10,"Rain, Partially cloudy",rain,,06:26:42,20:07:11
"15679, USA",2024-04-24T20:00:00,5.8,3,-0.7,63.01,0,45.2,rain,0,0,28.8,13.3,333.4,1019,0,24.1,222,0.8,2,10,Rain,rain,,06:26:42,20:07:11
"15679, USA",2024-04-24T21:00:00,4.2,1.6,-1.4,66.92,0,38.7,,0,0,20.9,10.4,224.3,1020,0,24.1,148,0.5,0,10,Clear,clear-night,,06:26:42,20:07:11
"15679, USA",2024-04-24T22:00:00,2.5,0.2,-2.2,71.14,0,38.7,,0,0,12.6,7.9,115.3,1021,0,24.1,74,0.3,0,10,Clear,clear-night,,06:26:42,20:07:11
"15679, USA",2024-04-24T23:00:00,0.9,-0.6,-2.9,75.73,0,38.7,,0,0,4.7,5,6.2,1022,0,24.1,0,0,0,10,Clear,clear-night,,06:26:42,20:07:11
"15022, USA",2024-04-10T00:00:00,17.6,17.6,10.4,62.67,0,0,,0,0,33.5,14.4,216,1015.2,78.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KAGC,KMGW,KPIT,D6881,KAFJ,KHLG",06:48:23,19:53:55
"15022, USA",2024-04-10T01:00:00,16.9,16.9,11.1,68.81,0,0,,0,0,30,13.7,215,1015,100,16,0,0,0,10,Overcast,cloudy,"KAGC,KMGW,KPIT,D6881,KAFJ,KHLG",06:48:23,19:53:55
"15022, USA",2024-04-10T02:00:00,16.2,16.2,11.4,73.39,0.067,100,rain,0,0,31.7,11,229,1015.1,100,15.7,0,0,0,10,"Rain, Overcast",rain,"KAGC,KMGW,KPIT,D6881,KAFJ,KHLG",06:48:23,19:53:55
"15022, USA",2024-04-10T03:00:00,14.8,14.8,12.6,86.5,0.516,100,rain,0,0,31.7,12.7,235,1015.1,100,10.6,0,0,0,10,"Rain, Overcast",rain,"KAGC,KMGW,KPIT,D6881,KAFJ,KHLG",06:48:23,19:53:55
"15022, USA",2024-04-10T04:00:00,14.6,14.6,12.6,87.63,0.808,100,rain,0,0,24.1,12.1,214,1015,100,11.4,0,0,0,10,"Rain, Overcast",rain,"KAGC,KMGW,KPIT,D6881,KAFJ,KHLG",06:48:23,19:53:55
"15022, USA",2024-04-10T05:00:00,14.1,14.1,12.6,90.95,0.883,100,rain,0,0,24.1,10.3,202,1014.9,100,13.9,0,0,0,10,"Rain, Overcast",rain,"KAGC,KMGW,KPIT,D6881,KAFJ,KHLG",06:48:23,19:53:55
"15022, USA",2024-04-10T06:00:00,13.7,13.7,12.3,91.32,0.461,100,rain,0,0,22.3,11.8,210,1015.1,100,12.9,0,0,0,10,"Rain, Overcast",rain,"KAGC,KMGW,KPIT,D6881,KAFJ,KHLG",06:48:23,19:53:55
"15022, USA",2024-04-10T07:00:00,13.6,13.6,12.4,92.31,0.159,100,rain,0,0,20.5,10.6,208,1015.6,100,14.1,0,0,0,10,"Rain, Overcast",rain,"KAGC,KMGW,KPIT,D6881,KAFJ,KHLG",06:48:23,19:53:55
